HeaderID,AppNo,AbattoirName,AnimalSource,SpeciesCategory,Species,HerdMark,InspectionDate,ArrivalDate,SlaughterFromDate,SlaughterToDate,AnimalsReported,AnimalsPresented,AnimalsSlaughtered,Status,StatusDate,Poultry_House,Poultry_NoInHouse,Poultry_ProductionSystem,Broiler_StockingDensity,Broiler_Breed,Broiler_Line,Poultry_Age,Poultry_HouseMortality,Poultry_CumulativeMortality,Condition,InspectionType,AmountDescription,Amount,Comments
7648,2019,HCF POULTRY LIMITED,Producer: 52/127/0018 R.Jones,Poultry,Hens,MD27,2016-02-22,2016-02-22,2016-02-22,2016-02-22,31400,6300,6300,Complete,22/02/2016 16:04,,,,N/A,N/A,N/A,,,2.5,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,8,
7648,2019,HCF POULTRY LIMITED,Producer: 52/127/0018 R.Jones,Poultry,Hens,MD27,2016-02-22,2016-02-22,2016-02-22,2016-02-22,31400,6300,6300,Complete,22/02/2016 16:04,,,,N/A,N/A,N/A,,,2.5,Emaciation,Conditions,Whole,17,
7648,2019,HCF POULTRY LIMITED,Producer: 52/127/0018 R.Jones,Poultry,Hens,MD27,2016-02-22,2016-02-22,2016-02-22,2016-02-22,31400,6300,6300,Complete,22/02/2016 16:04,,,,N/A,N/A,N/A,,,2.5,Perihepatitis/peritonitis,Conditions,Whole,29,
7648,2019,HCF POULTRY LIMITED,Producer: 52/127/0018 R.Jones,Poultry,Hens,MD27,2016-02-22,2016-02-22,2016-02-22,2016-02-22,31400,6300,6300,Complete,22/02/2016 16:04,,,,N/A,N/A,N/A,,,2.5,0 - Foot Pad Dermatitis (%),Foot Pad Dermatitis,"Percentage (0, 1, 2)",100,
7650,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,1,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:29,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Abnormal colour/fevered,Conditions,Whole,4,
7650,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,1,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:29,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Pericarditis,Conditions,Whole,4,
7651,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:20,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Ascites/Oedema,Conditions,Whole,1,
7651,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:20,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Contamination,Conditions,Whole,2,
7651,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:20,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Pericarditis,Conditions,Whole,6,
7651,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:20,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Abnormal colour/fevered,Conditions,Whole,13,
7652,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,3,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:29,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,4,
7653,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,4,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:29,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Emaciation,Conditions,Whole,1,
7653,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,4,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:29,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Joint Lesions,Conditions,Whole,1,
7653,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,4,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:29,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Ascites/Oedema,Conditions,Whole,2,
7653,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,4,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:29,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,2,
7653,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,4,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:29,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Pericarditis,Conditions,Whole,3,
7653,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,4,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:29,4,3284,Free Range,N/A,N/A,N/A,140,,7.77,Abnormal colour/fevered,Conditions,Whole,6,
7654,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,11,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:38,4/5,0,Free Range,N/A,N/A,N/A,0,,0,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,1,
7654,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,11,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:38,4/5,0,Free Range,N/A,N/A,N/A,0,,0,"Other factory (poor plucking, product requirement ",Conditions,Whole,1,
7654,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,11,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:38,4/5,0,Free Range,N/A,N/A,N/A,0,,0,Abnormal colour/fevered,Conditions,Whole,2,
7654,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,11,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:38,4/5,0,Free Range,N/A,N/A,N/A,0,,0,Overscald,Conditions,Whole,155,
7655,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,12,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:39,5,3375,Free Range,N/A,N/A,N/A,138,,4.43,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,1,
7655,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,12,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:39,5,3375,Free Range,N/A,N/A,N/A,138,,4.43,Abnormal colour/fevered,Conditions,Whole,4,
7656,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,14,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:42,5,3375,Free Range,N/A,N/A,N/A,138,,4.43,Pericarditis,Conditions,Whole,1,
7656,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,14,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:42,5,3375,Free Range,N/A,N/A,N/A,138,,4.43,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,2,
7656,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 37/270/0164 Nigel Philips (LT),Poultry,Turkeys,14,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:42,5,3375,Free Range,N/A,N/A,N/A,138,,4.43,Abnormal colour/fevered,Conditions,Whole,3,
7657,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,6,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:28,7,6205,Intensive Indoor,N/A,N/A,N/A,144,,9.62,Abnormal colour/fevered,Conditions,Whole,1,
7657,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,6,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:28,7,6205,Intensive Indoor,N/A,N/A,N/A,144,,9.62,Ascites/Oedema,Conditions,Whole,1,
7657,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,6,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:28,7,6205,Intensive Indoor,N/A,N/A,N/A,144,,9.62,Pericarditis,Conditions,Whole,1,
7658,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,9,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:35,7,6205,Intensive Indoor,N/A,N/A,N/A,144,,9.62,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,1,
7658,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,9,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:35,7,6205,Intensive Indoor,N/A,N/A,N/A,144,,9.62,Joint Lesions,Conditions,Whole,1,
7658,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,9,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:35,7,6205,Intensive Indoor,N/A,N/A,N/A,144,,9.62,Contamination,Conditions,Whole,4,
7660,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,15,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:43,5,6202,Intensive Indoor,N/A,N/A,N/A,140,,11.78,Pericarditis,Conditions,Whole,2,
7662,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,17,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:45,5,6202,Intensive Indoor,N/A,N/A,N/A,140,,11.78,Pericarditis,Conditions,Whole,1,
7663,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,5,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:31,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Ascites/Oedema,Conditions,Whole,1,
7663,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,5,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:31,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,1,
7663,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,5,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:31,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Machine Damage,Conditions,Whole,1,
7663,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,5,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:31,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Perihepatitis/peritonitis,Conditions,Whole,3,
7663,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,5,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:31,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Abnormal colour/fevered,Conditions,Whole,5,
7664,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,7,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:32,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Abnormal colour/fevered,Conditions,Whole,1,
7664,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,7,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:32,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Ascites/Oedema,Conditions,Whole,1,
7664,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,7,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:32,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Joint Lesions,Conditions,Whole,1,
7665,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,8,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:34,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Pericarditis,Conditions,Whole,1,
7665,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,8,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:34,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,2,
7665,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,8,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:34,9,3636,Intensive Indoor,N/A,N/A,N/A,144,,14.75,Overscald,Conditions,Whole,142,
7666,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,13,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:40,6,6282,Intensive Indoor,N/A,N/A,N/A,140,,11.23,Ascites/Oedema,Conditions,Whole,1,
7666,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,13,2016-02-22,2016-02-22,2016-02-22,2016-02-22,792,792,792,Complete,22/02/2016 14:40,6,6282,Intensive Indoor,N/A,N/A,N/A,140,,11.23,Contamination,Conditions,Whole,2,
7667,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,16,2016-02-22,2016-02-22,2016-02-22,2016-02-22,788,788,788,Complete,22/02/2016 14:44,6,6282,Intensive Indoor,N/A,N/A,N/A,140,,11.23,Abnormal colour/fevered,Conditions,Whole,1,
7667,5049,BERNARD MATTHEWS FOODS  LIMITED,Producer: 28/078/0118 Brnd Mthws: Flordon,Poultry,Turkeys,16,2016-02-22,2016-02-22,2016-02-22,2016-02-22,788,788,788,Complete,22/02/2016 14:44,6,6282,Intensive Indoor,N/A,N/A,N/A,140,,11.23,Pericarditis,Conditions,Whole,1,
7675,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,PX06,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,4368,4368,Complete,22/02/2016 16:13,,,,N/A,N/A,N/A,,,12,Salpingitis,Conditions,Whole,2,
7675,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,PX06,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,4368,4368,Complete,22/02/2016 16:13,,,,N/A,N/A,N/A,,,12,Contamination,Conditions,Whole,3,
7675,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,PX06,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,4368,4368,Complete,22/02/2016 16:13,,,,N/A,N/A,N/A,,,12,Ascites/Oedema,Conditions,Whole,4,
7675,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,PX06,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,4368,4368,Complete,22/02/2016 16:13,,,,N/A,N/A,N/A,,,12,Abnormal colour/fevered,Conditions,Whole,9,
7675,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,PX06,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,4368,4368,Complete,22/02/2016 16:13,,,,N/A,N/A,N/A,,,12,Emaciation,Conditions,Whole,13,
7675,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,PX06,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,4368,4368,Complete,22/02/2016 16:13,,,,N/A,N/A,N/A,,,12,Perihepatitis/peritonitis,Conditions,Whole,39,
7675,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,PX06,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,4368,4368,Complete,22/02/2016 16:13,,,,N/A,N/A,N/A,,,12,0 - Foot Pad Dermatitis (%),Foot Pad Dermatitis,"Percentage (0, 1, 2)",100,
7676,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,3696,3696,Complete,22/02/2016 16:19,,,,N/A,N/A,N/A,,,12,Ascites/Oedema,Conditions,Whole,2,
7676,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,3696,3696,Complete,22/02/2016 16:19,,,,N/A,N/A,N/A,,,12,Salpingitis,Conditions,Whole,3,
7676,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,3696,3696,Complete,22/02/2016 16:19,,,,N/A,N/A,N/A,,,12,1 - Foot Pad Dermatitis (%),Foot Pad Dermatitis,"Percentage (0, 1, 2)",3,
7676,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,3696,3696,Complete,22/02/2016 16:19,,,,N/A,N/A,N/A,,,12,Emaciation,Conditions,Whole,5,
7676,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,3696,3696,Complete,22/02/2016 16:19,,,,N/A,N/A,N/A,,,12,Abnormal colour/fevered,Conditions,Whole,6,
7676,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,3696,3696,Complete,22/02/2016 16:19,,,,N/A,N/A,N/A,,,12,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,7,
7676,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,3696,3696,Complete,22/02/2016 16:19,,,,N/A,N/A,N/A,,,12,Perihepatitis/peritonitis,Conditions,Whole,23,
7676,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT2,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,3696,3696,Complete,22/02/2016 16:19,,,,N/A,N/A,N/A,,,12,0 - Foot Pad Dermatitis (%),Foot Pad Dermatitis,"Percentage (0, 1, 2)",97,
7677,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT43,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,3696,3696,Complete,22/02/2016 16:21,,,,N/A,N/A,N/A,,,8,Salpingitis,Conditions,Whole,1,
7677,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT43,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,3696,3696,Complete,22/02/2016 16:21,,,,N/A,N/A,N/A,,,8,"Other factory (poor plucking, product requirement ",Conditions,Whole,1,
7677,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT43,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,3696,3696,Complete,22/02/2016 16:21,,,,N/A,N/A,N/A,,,8,Ascites/Oedema,Conditions,Whole,3,
7677,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT43,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,3696,3696,Complete,22/02/2016 16:21,,,,N/A,N/A,N/A,,,8,Abnormal colour/fevered,Conditions,Whole,5,
7677,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT43,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,3696,3696,Complete,22/02/2016 16:21,,,,N/A,N/A,N/A,,,8,Emaciation,Conditions,Whole,10,
7677,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT43,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,3696,3696,Complete,22/02/2016 16:21,,,,N/A,N/A,N/A,,,8,Perihepatitis/peritonitis,Conditions,Whole,13,
7678,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT23,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,1680,1680,Complete,22/02/2016 16:27,,,,N/A,N/A,N/A,,,12,Ascites/Oedema,Conditions,Whole,1,
7678,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT23,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,1680,1680,Complete,22/02/2016 16:27,,,,N/A,N/A,N/A,,,12,Salpingitis,Conditions,Whole,1,
7678,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT23,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,1680,1680,Complete,22/02/2016 16:27,,,,N/A,N/A,N/A,,,12,Abnormal colour/fevered,Conditions,Whole,6,
7678,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT23,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,1680,1680,Complete,22/02/2016 16:27,,,,N/A,N/A,N/A,,,12,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,11,
7678,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT23,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,1680,1680,Complete,22/02/2016 16:27,,,,N/A,N/A,N/A,,,12,Emaciation,Conditions,Whole,12,
7678,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT23,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,1680,1680,Complete,22/02/2016 16:27,,,,N/A,N/A,N/A,,,12,Perihepatitis/peritonitis,Conditions,Whole,24,
7679,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT23STAGS,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,1120,1120,Complete,22/02/2016 16:52,,,,N/A,N/A,N/A,,,12,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,3,
7679,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT23STAGS,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,1120,1120,Complete,22/02/2016 16:52,,,,N/A,N/A,N/A,,,12,Contamination,Conditions,Whole,5,
7679,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT23STAGS,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,1120,1120,Complete,22/02/2016 16:52,,,,N/A,N/A,N/A,,,12,Perihepatitis/peritonitis,Conditions,Whole,5,
7679,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Cobb Ireland,Poultry,Hens,SPT23STAGS,2016-02-22,2016-02-22,2016-02-22,2016-02-22,10740,1120,1120,Complete,22/02/2016 16:52,,,,N/A,N/A,N/A,,,12,Ascites/Oedema,Conditions,Whole,7,
7680,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT01,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,765,765,Complete,22/02/2016 16:29,,,,N/A,N/A,N/A,,,8,Ascites/Oedema,Conditions,Whole,1,
7680,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT01,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,765,765,Complete,22/02/2016 16:29,,,,N/A,N/A,N/A,,,8,Perihepatitis/peritonitis,Conditions,Whole,2,
7680,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT01,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,765,765,Complete,22/02/2016 16:29,,,,N/A,N/A,N/A,,,8,Emaciation,Conditions,Whole,3,
7680,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT01,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,765,765,Complete,22/02/2016 16:29,,,,N/A,N/A,N/A,,,8,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,6,
7680,2019,HCF POULTRY LIMITED,Producer: 00/000/0000 Pat Graffin,Poultry,Hens,SPT01,2016-02-22,2016-02-22,2016-02-22,2016-02-22,4755,765,765,Complete,22/02/2016 16:29,,,,N/A,N/A,N/A,,,8,0 - Foot Pad Dermatitis (%),Foot Pad Dermatitis,"Percentage (0, 1, 2)",100,
